Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,Date
192,,  8d 01:39:12.92,-4.500038147555,2.4999618524450002,1.3758,1.3695594785499998,1.041857574078,4.902166550716,0,0,43610.810502419
193,,  8d 02:31:40.18,-4.500038147555,2.499809262226,1.37039,1.373934509711,1.0386087387190002,4.919747751382,0,0,43610.8469404398
194,,  8d 03:24:09.86,-4.499961852445,2.499809262226,1.37391,1.3729345336379999,1.038158043867,4.913975642106,0,0,43610.8834063079
195,,  8d 04:16:36.00,-4.499885557336,2.4999618524450002,1.3731799999999998,1.3702595122510002,1.040187486812,4.9055941946649995,0,0,43610.9198314815
196,,  8d 05:09:30.96,-4.500114442664,2.4999618524450002,1.3699,1.373997004996,1.071443460569,4.9233197005900005,0,0,43610.956590162
197,,  8d 06:02:10.67,-4.499961852445,2.499809262226,1.3745,1.372559508569,1.047713961831,4.913132328863,0,0,43610.9931721528
198,,  8d 06:54:39.38,-4.499961852445,2.4999618524450002,1.37289,1.368259510693,1.042205682367,4.894780677919,0,0,43611.0296269907
199,,  8d 07:48:03.59,-4.500038147555,2.499809262226,1.3681,1.368659517046,1.099122803742,4.898125633329,0,0,43611.0667242477
200,,  8d 08:40:28.66,-4.499961852445,2.4999618524450002,1.3699700000000001,1.370247039242,1.0423320213079998,4.907247811265,0,0,43611.1031367708
201,,  8d 09:33:55.85,-4.499961852445,2.4999618524450002,1.3685200000000002,1.3655719457839999,1.073196892644,4.880854387811,0,0,43611.1402682176
202,,  8d 10:26:22.45,-4.500038147555,2.4999618524450002,1.36772,1.3689970056999998,1.041858283818,4.90087918267,0,0,43611.1766988194
203,,  8d 11:19:27.58,-4.499961852445,2.4999618524450002,1.36794,1.3641719909869998,1.08967702106,4.873261013883,0,0,43611.2135750694
204,,  8d 12:12:53.56,-4.499885557336,2.4999618524450002,1.36358,1.3657844698089998,1.08311878568,4.882436036467,0,0,43611.2506927662
205,,  8d 13:06:04.23,-4.499961852445,2.4999618524450002,1.36847,1.3714720140380001,1.084256959491,4.913953397234,0,0,43611.2876332292
206,,  8d 13:58:38.77,-4.500038147555,2.4999618524450002,1.3697199999999998,1.36588449,1.059129654078,4.884038083568,0,0,43611.3241555208
207,,  8d 14:51:59.96,-4.499885557336,2.4999618524450002,1.36661,1.369284453263,1.08242601544,4.90265701405,0,0,43611.3612175231
208,,  8d 15:44:33.90,-4.499809262226,2.4999618524450002,1.36929,1.3655469790549999,1.057299275016,4.881587003374,0,0,43611.3977329514
209,,  8d 16:37:03.37,-4.500114442664,2.4999618524450002,1.36748,1.368472006577,1.048110362236,4.898675016263,0,0,43611.434196469905
210,,  8d 17:30:29.69,-4.499961852445,2.4999618524450002,1.36667,1.363934476241,1.072500671905,4.870748613906001,0,0,43611.4713181481
211,,  8d 18:23:48.00,-4.499809262226,2.4999618524450002,1.36629,1.369984495163,1.079803947027,4.906651861613,0,0,43611.5083470486
212,,  8d 19:16:41.36,-4.500038147555,2.499809262226,1.3679,1.363309436939,1.062490072389,4.8712638538020006,0,0,43611.5450871065
213,,  8d 20:09:16.43,-4.499961852445,2.4999618524450002,1.36556,1.365021994488,1.052155747195,4.88158584079,0,0,43611.5816155556
214,,  8d 21:01:58.62,-4.500038147555,2.4999618524450002,1.3639,1.366596940756,1.069096593962,4.887507552105,0,0,43611.6182266551
215,,  8d 21:54:45.47,-4.500038147555,2.4999618524450002,1.36722,1.364046969903,1.067604349237,4.871537319035999,0,0,43611.6548909375
216,,  8d 22:47:33.11,-4.499961852445,2.4999618524450002,1.36509,1.362771968811,1.079715085401,4.871560265641,0,0,43611.6915647917
217,,  8d 23:40:06.36,-4.500038147555,2.4999618524450002,1.36354,1.3650595296219998,1.048644327961,4.881258702886,0,0,43611.7280722685
218,,  9d 00:33:19.08,-4.500038147555,2.499809262226,1.3636,1.3671344895200002,1.085303852729,4.890638881953,0,0,43611.7650365972
219,,  9d 01:26:00.47,-4.499961852445,2.4999618524450002,1.36834,1.36012196475,1.058044385561,4.8595065600880005,0,0,43611.8016381134
220,,  9d 02:19:04.69,-4.500114442664,2.4999618524450002,1.3600500000000002,1.366634500445,1.092057739329,4.885974800462,0,0,43611.8385038773
221,,  9d 03:11:50.83,-4.500038147555,2.4999618524450002,1.36737,1.362359519314,1.059179057457,4.865484395568,0,0,43611.8751601968
222,,  9d 04:04:28.01,-4.499961852445,2.499809262226,1.36323,1.361696997319,1.053048157291,4.866554357865,0,0,43611.9117132407
223,,  9d 04:57:02.57,-4.499809262226,2.4999618524450002,1.36189,1.366071958728,1.049453515215,4.880729949354,0,0,43611.948235833304
224,,  9d 05:49:36.01,-4.499961852445,2.4999618524450002,1.36649,1.363521965016,1.045424175109,4.873440729274,0,0,43611.9847452894
225,,  9d 06:42:34.79,-4.500038147555,2.4999618524450002,1.3635000000000002,1.365671975796,1.088904219333,4.878182232519,0,0,43612.021548287004
226,,  9d 07:35:11.53,-4.500038147555,2.499809262226,1.36624,1.362747002441,1.0463578181389999,4.868819287506,0,0,43612.0580957292
227,,  9d 08:28:15.14,-4.499961852445,2.499809262226,1.36216,1.363721987147,1.0811569212780001,4.868773637807,0,0,43612.0949546181
228,,  9d 09:21:04.52,-4.499961852445,2.4999618524450002,1.36363,1.362659461367,1.070309463183,4.867332437269,0,0,43612.131648738396
229,,  9d 10:14:28.59,-4.500038147555,2.4999618524450002,1.3643999999999998,1.365621995842,1.0840782433910001,4.884776497413,0,0,43612.1687440162
230,,  9d 11:07:19.41,-4.499961852445,2.4999618524450002,1.36451,1.359059475066,1.0737065505580001,4.8442050931230005,0,0,43612.205454768504
231,,  9d 12:00:51.32,-4.499961852445,2.4999618524450002,1.3585399999999999,1.358159428977,1.132312122342,4.842820326553,0,0,43612.2426412037
232,,  9d 12:53:33.56,-4.499961852445,2.499809262226,1.35989,1.361084477882,1.060274476697,4.857268894161,0,0,43612.2792523032
233,,  9d 13:46:21.60,-4.499885557336,2.499809262226,1.36116,1.36447199532,1.062609862073,4.874147137071,0,0,43612.3159310532
234,,  9d 14:38:58.78,-4.499961852445,2.4999618524450002,1.36492,1.358571942627,1.056326530478,4.8486573727160005,0,0,43612.3524839236
235,,  9d 15:31:53.35,-4.500190737774,2.4999618524450002,1.3579899999999998,1.362834494732,1.080533584506,4.868228659486,0,0,43612.3892380903
236,,  9d 16:24:37.60,-4.499961852445,2.4999618524450002,1.3636700000000002,1.355134454573,1.06496974164,4.835867812436,0,0,43612.4258725231
237,,  9d 17:17:50.99,-4.500038147555,2.4999618524450002,1.3551700000000002,1.355659449111,1.0896008408089999,4.837712020741,0,0,43612.4628444907
238,,  9d 18:10:38.28,-4.500038147555,2.4999618524450002,1.35607,1.363621971455,1.0707086594670001,4.8739786539039995,0,0,43612.499514375
239,,  9d 19:03:13.17,-4.499961852445,2.4999618524450002,1.36378,1.35828443061,1.057204470979,4.841368137218001,0,0,43612.5360406597
240,,  9d 19:56:20.89,-4.499961852445,2.4999618524450002,1.35853,1.353396929075,1.1196133195440001,4.823997343177,0,0,43612.5729469329
241,,  9d 20:49:43.18,-4.499961852445,2.4999618524450002,1.3536700000000002,1.357146943101,1.091057967005,4.844002667724,0,0,43612.6100221296
242,,  9d 21:43:03.23,-4.500038147555,2.499809262226,1.3569999999999998,1.3618219547960002,1.087442618643,4.8620926118489995,0,0,43612.647071099505
243,,  9d 22:35:38.58,-4.499961852445,2.4999618524450002,1.36287,1.356196950233,1.053692771383,4.838986357508,0,0,43612.6836026273
244,,  9d 23:28:21.05,-4.499961852445,2.4999618524450002,1.35627,1.3569219739710001,1.069225393625,4.839953576330999,0,0,43612.7202168056
245,,  10d 00:21:13.89,-4.500038147555,2.4999618524450002,1.3568799999999999,1.356959460072,1.082856138089,4.834966437513,0,0,43612.7569507176
246,,  10d 01:14:22.64,-4.499961852445,2.499809262226,1.3568,1.357621955128,1.084950288443,4.840001116978,0,0,43612.793868923596
247,,  10d 02:07:43.15,-4.500038147555,2.499809262226,1.35822,1.356021957842,1.095175219592,4.828965036661001,0,0,43612.8309233218
248,,  10d 03:01:07.83,-4.499961852445,2.4999618524450002,1.35752,1.360121988978,1.0972904443359999,4.8577102791460005,0,0,43612.868025833304
249,,  10d 03:54:20.36,-4.500038147555,2.4999618524450002,1.35926,1.3541844573100001,1.085745258023,4.828700712881,0,0,43612.9049878125
250,,  10d 04:46:51.92,-4.499961852445,2.4999618524450002,1.3553899999999999,1.357084448811,1.055200737938,4.8421058412,0,0,43612.9414755671
251,,  10d 05:39:56.43,-4.500038147555,2.4999618524450002,1.3563,1.35990947854,1.091428157855,4.852580315429,0,0,43612.978344768504
252,,  10d 06:32:38.29,-4.499885557336,2.499809262226,1.36085,1.3558344610839999,1.0611132632520002,4.834431803112,0,0,43613.014951713
253,,  10d 07:26:12.33,-4.500114442664,2.4999618524450002,1.35533,1.354546942242,1.102652035645,4.82852296228,0,0,43613.0521625579
254,,  10d 08:18:57.62,-4.500038147555,2.499809262226,1.3553699999999995,1.354759429457,1.076257264078,4.829598640017,0,0,43613.0888094676
255,,  10d 09:12:29.38,-4.499885557336,2.4999618524450002,1.3543599999999998,1.357196931906,1.142737276958,4.835252649353,0,0,43613.125993912
256,,  10d 10:05:07.67,-4.499961852445,2.4999618524450002,1.35825,1.350371950002,1.062752077669,4.813352264324,0,0,43613.162559618104
257,,  10d 10:58:38.71,-4.500038147555,2.4999618524450002,1.3498100000000002,1.353496901081,1.105697430916,4.823512375455,0,0,43613.1997357407
258,,  10d 11:52:08.85,-4.499809262226,2.4999618524450002,1.35365,1.351559448599,1.1117449656479998,4.812628856346,0,0,43613.2369017361
259,,  10d 12:44:44.95,-4.500038147555,2.499809262226,1.35338,1.355884455154,1.064168495059,4.836511016105,0,0,43613.2734421181
260,,  10d 13:37:42.70,-4.499961852445,2.4999618524450002,1.35525,1.3532094254179998,1.0804174617589999,4.818247712599,0,0,43613.3102330093
261,,  10d 14:30:41.88,-4.499961852445,2.4999618524450002,1.35345,1.3571594141060002,1.078316052948,4.835030751403,0,0,43613.3470405556
262,,  10d 15:23:21.83,-4.499961852445,2.499809262226,1.35812,1.3536844551159999,1.056152844287,4.824175735585,0,0,43613.3836251505
263,,  10d 16:16:47.86,-4.500038147555,2.4999618524450002,1.35215,1.3515969413609998,1.112984202368,4.81484198002,0,0,43613.4207434028
264,,  10d 17:09:59.87,-4.500038147555,2.4999618524450002,1.35193,1.352671913957,1.114857532102,4.81252749877,0,0,43613.4576994097
265,,  10d 18:02:59.30,-4.500114442664,2.4999618524450002,1.3538,1.3564594630770002,1.0793369410709999,4.835632896977001,0,0,43613.4945098264
266,,  10d 18:55:40.88,-4.499885557336,2.499809262226,1.35732,1.350384442374,1.06370810092,4.810782900497999,0,0,43613.5311133333
267,,  10d 19:49:17.35,-4.500114442664,2.4999618524450002,1.35089,1.354946955822,1.110654193802,4.832206166913,0,0,43613.568352581
268,,  10d 20:42:47.85,-4.500038147555,2.4999618524450002,1.35438,1.34980947091,1.088332181792,4.807151336945,0,0,43613.6055228588
269,,  10d 21:35:27.39,-4.499961852445,2.4999618524450002,1.35127,1.352721953379,1.063333729915,4.8201058578380005,0,0,43613.642102499995
270,,  10d 22:29:16.68,-4.499885557336,2.4999618524450002,1.35283,1.354121955861,1.116431930255,4.828900507675,0,0,43613.6794900347
271,,  10d 23:22:53.13,-4.500038147555,2.4999618524450002,1.35445,1.3549844320950002,1.094186051159,4.832195057248,0,0,43613.7167289931
272,,  11d 00:16:03.88,-4.500114442664,2.4999618524450002,1.35437,1.352384456575,1.086488834121,4.814540912536,0,0,43613.7536702431
273,,  11d 01:09:18.76,-4.500114442664,2.4999618524450002,1.35409,1.355059457159,1.101398801177,4.833212027187,0,0,43613.7906595486
274,,  11d 02:02:46.07,-4.499961852445,2.4999618524450002,1.3539500000000002,1.352134456138,1.093882421145,4.818377315146,0,0,43613.8277924421
275,,  11d 02:55:47.04,-4.499885557336,2.4999618524450002,1.35142,1.3520718958059998,1.090362314538,4.810082814997,0,0,43613.8646207639
276,,  11d 03:48:38.60,-4.499961852445,2.4999618524450002,1.35352,1.355221919842,1.071150331441,4.832140957178,0,0,43613.9013403819
277,,  11d 04:41:22.51,-4.500038147555,2.499809262226,1.3558700000000001,1.349096944472,1.063760478079,4.801314248030001,0,0,43613.9379706597
278,,  11d 05:34:36.08,-4.499961852445,2.4999618524450002,1.34646,1.3435593864039999,1.097463470111,4.771607338561,0,0,43613.9749447569
279,,  11d 06:27:50.30,-4.4997329671170005,2.4999618524450002,1.3452400000000002,1.350159394448,1.122619644695,4.809078352207,0,0,43614.0119262731
280,,  11d 07:21:17.65,-4.500038147555,2.4999618524450002,1.35075,1.349721918671,1.093372154066,4.79998226867,0,0,43614.0490597106
281,,  11d 08:14:32.47,-4.500038147555,2.499809262226,1.3501500000000002,1.351834451534,1.091746653578,4.818524333079,0,0,43614.0860482755
282,,  11d 09:07:20.13,-4.500114442664,2.4999618524450002,1.35176,1.3445593972279999,1.078885163764,4.779893746196,0,0,43614.1227223148
283,,  11d 09:59:55.54,-4.499885557336,2.499809262226,1.34625,1.3497969347369998,1.063440460695,4.807242249169,0,0,43614.1592547454
284,,  11d 10:53:26.71,-4.500038147555,2.4999618524450002,1.35014,1.352384430377,1.1100684758519999,4.820464393006,0,0,43614.1964325
285,,  11d 11:46:07.91,-4.499885557336,2.4999618524450002,1.34958,1.344484379402,1.080840447486,4.778466377131999,0,0,43614.2330318403
286,,  11d 12:38:50.92,-4.500190737774,2.4999618524450002,1.3475700000000002,1.348796923759,1.076383890592,4.800974402765,0,0,43614.2696519907
287,,  11d 13:31:51.90,-4.500114442664,2.4999618524450002,1.34864,1.3479219321459999,1.104106201836,4.796437898734,0,0,43614.3064804977
288,,  11d 14:24:32.40,-4.500038147555,2.499809262226,1.34865,1.34849692789,1.069392471246,4.799523678096,0,0,43614.3430714352
289,,  11d 15:17:23.64,-4.499961852445,2.499809262226,1.3488,1.348159452468,1.079144351441,4.797808493233,0,0,43614.3797870833
290,,  11d 16:10:39.10,-4.499961852445,2.4999618524450002,1.34609,1.344234367191,1.106240619717,4.774873701595,0,0,43614.4167830556
291,,  11d 17:03:53.64,-4.500038147555,2.499809262226,1.3458700000000001,1.34690942097,1.120379330879,4.785983759551,0,0,43614.4537683449
292,,  11d 17:56:37.37,-4.499961852445,2.4999618524450002,1.3481200000000002,1.347546951333,1.068393452544,4.793928640461,0,0,43614.490396990695
293,,  11d 18:49:52.07,-4.499961852445,2.4999618524450002,1.3465200000000002,1.3432094247620001,1.109556990222,4.770501806829,0,0,43614.527383923596
294,,  11d 19:43:00.76,-4.500038147555,2.4999618524450002,1.34352,1.343771917238,1.097916875678,4.7726908806760004,0,0,43614.5643015972
295,,  11d 20:35:44.46,-4.500038147555,2.4999618524450002,1.34486,1.346321930708,1.074163966436,4.787926181022,0,0,43614.6009298843
296,,  11d 21:28:51.29,-4.499885557336,2.4999618524450002,1.3461500000000002,1.343259416757,1.105697147684,4.774563335134999,0,0,43614.6378260301
297,,  11d 22:21:50.43,-4.500038147555,2.4999618524450002,1.3433499999999998,1.3430218870950001,1.0889241905679998,4.769783048318,0,0,43614.6746328241
298,,  11d 23:14:52.76,-4.499885557336,2.4999618524450002,1.3431499999999998,1.347384432734,1.085820178459,4.7896486405320005,0,0,43614.7114767014
299,,  12d 00:07:58.22,-4.499809262226,2.4999618524450002,1.34751,1.344696912667,1.087661488241,4.7766344126660005,0,0,43614.7483569213
300,,  12d 01:01:56.79,-4.499961852445,2.4999618524450002,1.34445,1.3423093882350001,1.10907480949,4.767755948092,0,0,43614.7858517361
301,,  12d 01:54:37.44,-4.499961852445,2.499809262226,1.34451,1.346996948421,1.068603213992,4.791793400873,0,0,43614.8224445718
302,,  12d 02:48:20.39,-4.500038147555,2.4999618524450002,1.34648,1.344846904497,1.111624587741,4.780269587855,0,0,43614.8597588773
303,,  12d 03:41:30.70,-4.500038147555,2.499809262226,1.34512,1.344346875884,1.10988094339,4.777470440546,0,0,43614.8966949884
304,,  12d 04:34:17.11,-4.499809262226,2.499809262226,1.3454,1.3463469133000001,1.073162147903,4.789157414868,0,0,43614.9333547454
305,,  12d 05:27:32.61,-4.500038147555,2.4999618524450002,1.34409,1.341659374901,1.105549521319,4.758040960521,0,0,43614.970351088
306,,  12d 06:20:47.77,-4.500038147555,2.499809262226,1.34238,1.345871902534,1.107490530939,4.785186472234,0,0,43615.007343425896
307,,  12d 07:13:52.84,-4.499961852445,2.4999618524450002,1.34664,1.342384427337,1.088972604216,4.764814720995,0,0,43615.0442190046
308,,  12d 08:07:03.98,-4.499885557336,2.4999618524450002,1.34323,1.343009418818,1.119777682909,4.768056995283,0,0,43615.0811650579
309,,  12d 08:59:54.35,-4.499809262226,2.4999618524450002,1.3433400000000002,1.342609386613,1.081054540546,4.768259098554,0,0,43615.1178703935
310,,  12d 09:52:59.48,-4.500038147555,2.499656672007,1.34152,1.345721902718,1.102159415102,4.785838402884,0,0,43615.1547468287
311,,  12d 10:45:56.97,-4.500038147555,2.499809262226,1.34683,1.345921894885,1.082978514027,4.784505941407,0,0,43615.1915346296
312,,  12d 11:39:05.37,-4.499961852445,2.499809262226,1.34587,1.345146899336,1.088256431322,4.782655120983,0,0,43615.228448865695
313,,  12d 12:32:24.35,-4.499961852445,2.4999618524450002,1.3457400000000002,1.342084400037,1.094236505732,4.766337862166,0,0,43615.2654859028
314,,  12d 13:25:36.04,-4.4997329671170005,2.4999618524450002,1.34134,1.339609369843,1.12555583588,4.746995687112,0,0,43615.3024375694
315,,  12d 14:19:41.39,-4.499961852445,2.4999618524450002,1.33952,1.33844687131,1.137925215736,4.7409927329290005,0,0,43615.3400114468
316,,  12d 15:12:53.88,-4.499961852445,2.4999618524450002,1.3412899999999999,1.345334430955,1.137909550697,4.784671499730001,0,0,43615.3769725231
317,,  12d 16:05:48.48,-4.500114442664,2.4999618524450002,1.3431799999999998,1.3415719257529999,1.096185376822,4.763444923569,0,0,43615.4137270139
318,,  12d 16:59:28.61,-4.500114442664,2.4999618524450002,1.34266,1.344884452315,1.112383670292,4.773429235199,0,0,43615.4510084028
319,,  12d 17:52:09.02,-4.500038147555,2.4999618524450002,1.34571,1.339346933206,1.073111546523,4.752260710395,0,0,43615.4875987037
320,,  12d 18:45:10.87,-4.500114442664,2.4999618524450002,1.33913,1.344009443071,1.110107959129,4.770747088496,0,0,43615.524437152795
321,,  12d 19:37:49.94,-4.500038147555,2.499809262226,1.3445899999999995,1.33955939183,1.073374129546,4.753273977618,0,0,43615.5610117245
322,,  12d 20:31:02.54,-4.500114442664,2.4999618524450002,1.33788,1.338146882606,1.135809811485,4.745331246365,0,0,43615.5979744213
323,,  12d 21:24:22.01,-4.499961852445,2.499809262226,1.3402500000000002,1.34117192219,1.143859274084,4.757854892292,0,0,43615.635016713
324,,  12d 22:17:06.22,-4.499885557336,2.4999618524450002,1.3417299999999999,1.339734398566,1.077692512157,4.754354414017,0,0,43615.6716509606
325,,  12d 23:10:38.41,-4.500038147555,2.499809262226,1.33784,1.337884411275,1.1592536804200002,4.745156864175001,0,0,43615.7088404745
326,,  13d 00:03:57.30,-4.500114442664,2.4999618524450002,1.33882,1.3344093787620002,1.133226830526,4.72775486204,0,0,43615.7458760648
327,,  13d 00:56:49.33,-4.500038147555,2.4999618524450002,1.3339299999999998,1.339434393382,1.100366474009,4.752604511869,0,0,43615.782600752296
328,,  13d 01:49:50.62,-4.499961852445,2.4999618524450002,1.3403399999999999,1.332321850528,1.098500681846,4.719238702498,0,0,43615.8194326852
329,,  13d 02:42:53.96,-4.500038147555,2.4999618524450002,1.33259,1.336696904294,1.103747922057,4.7375020230019995,0,0,43615.856288321804
330,,  13d 03:36:24.82,-4.499885557336,2.4999618524450002,1.3364200000000002,1.3332469065700001,1.11845636597,4.712928731843,0,0,43615.8934626273
331,,  13d 04:30:03.17,-4.499961852445,2.4999618524450002,1.33453,1.336721925056,1.131164604945,4.739482554758,0,0,43615.9307232176
332,,  13d 05:23:06.04,-4.499885557336,2.499809262226,1.33733,1.33689689836,1.102651445626,4.739962553173,0,0,43615.9675734259
